species,y_lo,y_hi,y_center,counts,value,error
Kminus,0.3429,0.4286,0.3857,6.189800e+04,1.940786e+00,7.800805e-03
Kminus,0.4286,0.5143,0.4714,5.952000e+04,1.866225e+00,7.649492e-03
Kminus,0.5143,0.6000,0.5571,5.825200e+04,1.826468e+00,7.567572e-03
Kminus,0.6000,0.6857,0.6429,5.504300e+04,1.725851e+00,7.356177e-03
Kminus,0.6857,0.7714,0.7286,5.245700e+04,1.644768e+00,7.181296e-03
Kminus,0.7714,0.8571,0.8143,4.902000e+04,1.537002e+00,6.942051e-03
Kminus,0.8571,0.9429,0.9000,4.597700e+04,1.441590e+00,6.723129e-03
Kminus,0.9429,1.0286,0.9857,4.269700e+04,1.338747e+00,6.478878e-03
Kminus,1.0286,1.1143,1.0714,3.895800e+04,1.221512e+00,6.188700e-03
Kminus,1.1143,1.2000,1.1571,3.556900e+04,1.115251e+00,5.913396e-03
Kminus,1.2000,1.2857,1.2429,3.176500e+04,9.959785e-01,5.588247e-03
Kminus,1.2857,1.3714,1.3286,2.839700e+04,8.903763e-01,5.283690e-03
Kminus,1.3714,1.4571,1.4143,2.481600e+04,7.780955e-01,4.939318e-03
Kminus,1.4571,1.5429,1.5000,2.143500e+04,6.720856e-01,4.590530e-03
Kminus,1.5429,1.6286,1.5857,1.838600e+04,5.764855e-01,4.251525e-03
Kminus,1.6286,1.7143,1.6714,1.512800e+04,4.743322e-01,3.856487e-03
Kminus,1.7143,1.8000,1.7571,1.269500e+04,3.980465e-01,3.532787e-03
Kminus,1.8000,1.8857,1.8429,1.035800e+04,3.247708e-01,3.191090e-03
Kminus,1.8857,1.9714,1.9286,8.091000e+03,2.536900e-01,2.820345e-03
Kminus,1.9714,2.0571,2.0143,6.198000e+03,1.943357e-01,2.468465e-03
Kminus,2.0571,2.1429,2.1000,4.817000e+03,1.510351e-01,2.176153e-03
Kminus,2.1429,2.2286,2.1857,3.645000e+03,1.142875e-01,1.892997e-03
Kminus,2.2286,2.3143,2.2714,2.594000e+03,8.133381e-02,1.596931e-03
Kminus,2.3143,2.4000,2.3571,1.911000e+03,5.991862e-02,1.370665e-03
Kminus,2.4000,2.4857,2.4429,1.337000e+03,4.192109e-02,1.146481e-03
Kminus,2.4857,2.5714,2.5286,9.210000e+02,2.887758e-02,9.515485e-04
Kminus,2.5714,2.6571,2.6143,6.150000e+02,1.928307e-02,7.775685e-04
Kminus,2.6571,2.7429,2.7000,4.060000e+02,1.272996e-02,6.317775e-04
Kminus,2.7429,2.8286,2.7857,1.990000e+02,6.239563e-03,4.423109e-04
Kminus,2.8286,2.9143,2.8714,1.420000e+02,4.452352e-03,3.736331e-04
Kminus,2.9143,3.0000,2.9571,8.400000e+01,2.633786e-03,2.873696e-04
K0S,-3.0000,-2.9143,-2.9571,2.725000e+02,8.544126e-03,3.659901e-04
K0S,-2.9143,-2.8286,-2.8714,5.170000e+02,1.621032e-02,5.041171e-04
K0S,-2.8286,-2.7429,-2.7857,8.975000e+02,2.814074e-02,6.642069e-04
K0S,-2.7429,-2.6571,-2.7000,1.393500e+03,4.369262e-02,8.276365e-04
K0S,-2.6571,-2.5714,-2.6143,2.127000e+03,6.669121e-02,1.022515e-03
K0S,-2.5714,-2.4857,-2.5286,3.221000e+03,1.009931e-01,1.258292e-03
