species,y_lo,y_hi,y_center,counts,value,error
Kminus,-2.6571,-2.5714,-2.6143,9.030000e+02,2.346398e-02,7.808325e-04
Kminus,-2.5714,-2.4857,-2.5286,1.575000e+03,4.092555e-02,1.031227e-03
Kminus,-2.4857,-2.4000,-2.4429,2.497000e+03,6.488324e-02,1.298444e-03
Kminus,-2.4000,-2.3143,-2.3571,3.943000e+03,1.024568e-01,1.631651e-03
Kminus,-2.3143,-2.2286,-2.2714,5.892000e+03,1.531005e-01,1.994552e-03
Kminus,-2.2286,-2.1429,-2.1857,8.449000e+03,2.195429e-01,2.388453e-03
Kminus,-2.1429,-2.0571,-2.1000,1.206500e+04,3.135027e-01,2.854156e-03
Kminus,-2.0571,-1.9714,-2.0143,1.668900e+04,4.336549e-01,3.356828e-03
Kminus,-1.9714,-1.8857,-1.9286,2.258600e+04,5.868854e-01,3.905113e-03
Kminus,-1.8857,-1.8000,-1.8429,2.924300e+04,7.598641e-01,4.443498e-03
Kminus,-1.8000,-1.7143,-1.7571,3.743400e+04,9.727029e-01,5.027442e-03
Kminus,-1.7143,-1.6286,-1.6714,4.717300e+04,1.225766e+00,5.643659e-03
Kminus,-1.6286,-1.5429,-1.5857,5.723800e+04,1.487300e+00,6.216647e-03
Kminus,-1.5429,-1.4571,-1.5000,6.890800e+04,1.790538e+00,6.821012e-03
Kminus,-1.4571,-1.3714,-1.4143,8.172000e+04,2.123452e+00,7.428107e-03
Kminus,-1.3714,-1.2857,-1.3286,9.473000e+04,2.461510e+00,7.997565e-03
Kminus,-1.2857,-1.2000,-1.2429,1.079020e+05,2.803777e+00,8.535495e-03
Kminus,-1.2000,-1.1143,-1.1571,1.222700e+05,3.177122e+00,9.086025e-03
Kminus,-1.1143,-1.0286,-1.0714,1.362580e+05,3.540593e+00,9.591687e-03
Kminus,-1.0286,-0.9429,-0.9857,1.497700e+05,3.891695e+00,1.005603e-02
Kminus,-0.9429,-0.8571,-0.9000,1.640730e+05,4.263351e+00,1.052525e-02
Kminus,-0.8571,-0.7714,-0.8143,1.760390e+05,4.574281e+00,1.090231e-02
Kminus,-0.7714,-0.6857,-0.7286,1.901380e+05,4.940637e+00,1.133048e-02
Kminus,-0.6857,-0.6000,-0.6429,2.014770e+05,5.235275e+00,1.166344e-02
Kminus,-0.6000,-0.5143,-0.5571,2.143250e+05,5.569123e+00,1.202958e-02
Kminus,-0.5143,-0.4286,-0.4714,2.229390e+05,5.792953e+00,1.226894e-02
Kminus,-0.4286,-0.3429,-0.3857,2.323190e+05,6.036688e+00,1.252438e-02
Kminus,-0.3429,-0.2571,-0.3000,2.383280e+05,6.192829e+00,1.268532e-02
Kminus,-0.2571,-0.1714,-0.2143,2.444140e+05,6.350970e+00,1.284627e-02
Kminus,-0.1714,-0.0857,-0.1286,2.477070e+05,6.436537e+00,1.293252e-02
Kminus,-0.0857,0.0000,-0.0429,2.484480e+05,6.455791e+00,1.295185e-02
Kminus,0.0000,0.0857,0.0429,2.490470e+05,6.471356e+00,1.296745e-02
Kminus,0.0857,0.1714,0.1286,2.466690e+05,6.409565e+00,1.290539e-02
Kminus,0.1714,0.2571,0.2143,2.432270e+05,6.320127e+00,1.281504e-02
Kminus,0.2571,0.3429,0.3000,2.378900e+05,6.181447e+00,1.267366e-02
Kminus,0.3429,0.4286,0.3857,2.313440e+05,6.011353e+00,1.249807e-02
Kminus,0.4286,0.5143,0.4714,2.226850e+05,5.786353e+00,1.226195e-02
Kminus,0.5143,0.6000,0.5571,2.117620e+05,5.502525e+00,1.195743e-02
Kminus,0.6000,0.6857,0.6429,2.018270e+05,5.244369e+00,1.167357e-02
Kminus,0.6857,0.7714,0.7286,1.897850e+05,4.931464e+00,1.131996e-02
Kminus,0.7714,0.8571,0.8143,1.769490e+05,4.597927e+00,1.093045e-02
Kminus,0.8571,0.9429,0.9000,1.634350e+05,4.246773e+00,1.050477e-02
Kminus,0.9429,1.0286,0.9857,1.500330e+05,3.898529e+00,1.006485e-02
Kminus,1.0286,1.1143,1.0714,1.364350e+05,3.545192e+00,9.597915e-03
Kminus,1.1143,1.2000,1.1571,1.214290e+05,3.155269e+00,9.054724e-03
Kminus,1.2000,1.2857,1.2429,1.081120e+05,2.809234e+00,8.543797e-03
Kminus,1.2857,1.3714,1.3286,9.457900e+04,2.457586e+00,7.991188e-03
Kminus,1.3714,1.4571,1.4143,8.157600e+04,2.119710e+00,7.421560e-03
Kminus,1.4571,1.5429,1.5000,6.875900e+04,1.786667e+00,6.813633e-03
Kminus,1.5429,1.6286,1.5857,5.699800e+04,1.481063e+00,6.203600e-03
Kminus,1.6286,1.7143,1.6714,4.653500e+04,1.209188e+00,5.605364e-03
Kminus,1.7143,1.8000,1.7571,3.746900e+04,9.736124e-01,5.029792e-03
Kminus,1.8000,1.8857,1.8429,2.920000e+04,7.587467e-01,4.440229e-03
Kminus,1.8857,1.9714,1.9286,2.215200e+04,5.756081e-01,3.867412e-03
Kminus,1.9714,2.0571,2.0143,1.652100e+04,4.292896e-01,3.339890e-03
Kminus,2.0571,2.1429,2.1000,1.213400e+04,3.152957e-01,2.862306e-03
Kminus,2.1429,2.2286,2.1857,8.525000e+03,2.215177e-01,2.399171e-03
Kminus,2.2286,2.3143,2.2714,5.781000e+03,1.502163e-01,1.975675e-03
Kminus,2.3143,2.4000,2.3571,4.047000e+03,1.051592e-01,1.653029e-03
Kminus,2.4000,2.4857,2.4429,2.547000e+03,6.618246e-02,1.311380e-03
Kminus,2.4857,2.5714,2.5286,1.496000e+03,3.887278e-02,1.005032e-03
Kminus,2.5714,2.6571,2.6143,9.580000e+02,2.489313e-02,8.042605e-04
Kminus,2.6571,2.7429,2.7000,5.400000e+02,1.403162e-02,6.038247e-04
Kminus,2.7429,2.8286,2.7857,2.810000e+02,7.301638e-03,4.355792e-04
Kminus,2.8286,2.9143,2.8714,1.490000e+02,3.871687e-03,3.171810e-04
Kminus,2.9143,3.0000,2.9571,7.800000e+01,2.026789e-03,2.294887e-04
K0S,-3.0000,-2.9143,-2.9571,1.760000e+02,4.573268e-03,2.437560e-04
K0S,-2.9143,-2.8286,-2.8714,3.525000e+02,9.159528e-03,3.449678e-04
K0S,-2.8286,-2.7429,-2.7857,6.740000e+02,1.751354e-02,4.770116e-04
K0S,-2.7429,-2.6571,-2.7000,1.235500e+03,3.210382e-02,6.458332e-04
K0S,-2.6571,-2.5714,-2.6143,2.217000e+03,5.760759e-02,8.651309e-04
K0S,-2.5714,-2.4857,-2.5286,3.685500e+03,9.576579e-02,1.115443e-03
K0S,-2.4857,-2.4000,-2.4429,5.821000e+03,1.512556e-01,1.401838e-03
K0S,-2.4000,-2.3143,-2.3571,8.852500e+03,2.300276e-01,1.728749e-03
K0S,-2.3143,-2.2286,-2.2714,1.294300e+04,3.363171e-01,2.090338e-03
K0S,-2.2286,-2.1429,-2.1857,1.813600e+04,4.712545e-01,2.474399e-03
K0S,-2.1429,-2.0571,-2.1000,2.497450e+04,6.489493e-01,2.903671e-03
K0S,-2.0571,-1.9714,-2.0143,3.330500e+04,8.654130e-01,3.353156e-03
K0S,-1.9714,-1.8857,-1.9286,4.300300e+04,1.117410e+00,3.810205e-03
K0S,-1.8857,-1.8000,-1.8429,5.431600e+04,1.411373e+00,4.282160e-03
K0S,-1.8000,-1.7143,-1.7571,6.674050e+04,1.734217e+00,4.746721e-03
K0S,-1.7143,-1.6286,-1.6714,7.983450e+04,2.074458e+00,5.191517e-03
