species,y_lo,y_hi,y_center,counts,value,error
K0S,-1.0714,-1.0000,-1.0357,1.792100e+04,5.885124e-01,3.108562e-03
K0S,-1.0000,-0.9286,-0.9643,1.857550e+04,6.100057e-01,3.164817e-03
K0S,-0.9286,-0.8571,-0.8929,1.860300e+04,6.109087e-01,3.167159e-03
K0S,-0.8571,-0.7857,-0.8214,1.871650e+04,6.146360e-01,3.176806e-03
K0S,-0.7857,-0.7143,-0.7500,1.910900e+04,6.275254e-01,3.209943e-03
K0S,-0.7143,-0.6429,-0.6786,1.934200e+04,6.351769e-01,3.229454e-03
K0S,-0.6429,-0.5714,-0.6071,1.938600e+04,6.366219e-01,3.233125e-03
K0S,-0.5714,-0.5000,-0.5357,1.966900e+04,6.459154e-01,3.256638e-03
K0S,-0.5000,-0.4286,-0.4643,1.981700e+04,6.507756e-01,3.268867e-03
K0S,-0.4286,-0.3571,-0.3929,2.016400e+04,6.621708e-01,3.297362e-03
K0S,-0.3571,-0.2857,-0.3214,2.009500e+04,6.599049e-01,3.291716e-03
K0S,-0.2857,-0.2143,-0.2500,1.995350e+04,6.552582e-01,3.280106e-03
K0S,-0.2143,-0.1429,-0.1786,2.015800e+04,6.619738e-01,3.296872e-03
K0S,-0.1429,-0.0714,-0.1071,2.028200e+04,6.660458e-01,3.306997e-03
K0S,-0.0714,0.0000,-0.0357,2.031800e+04,6.672281e-01,3.309930e-03
K0S,0.0000,0.0714,0.0357,2.046800e+04,6.721540e-01,3.322126e-03
K0S,0.0714,0.1429,0.1071,2.065150e+04,6.781800e-01,3.336984e-03
K0S,0.1429,0.2143,0.1786,2.021500e+04,6.638456e-01,3.301530e-03
K0S,0.2143,0.2857,0.2500,2.020100e+04,6.633859e-01,3.300386e-03
K0S,0.2857,0.3571,0.3214,2.014350e+04,6.614976e-01,3.295686e-03
K0S,0.3571,0.4286,0.3929,2.013800e+04,6.613170e-01,3.295236e-03
K0S,0.4286,0.5000,0.4643,2.019650e+04,6.632381e-01,3.300019e-03
K0S,0.5000,0.5714,0.5357,1.966550e+04,6.458004e-01,3.256348e-03
K0S,0.5714,0.6429,0.6071,1.964550e+04,6.451437e-01,3.254692e-03
K0S,0.6429,0.7143,0.6786,1.979300e+04,6.499875e-01,3.266887e-03
K0S,0.7143,0.7857,0.7500,1.911650e+04,6.277717e-01,3.210573e-03
K0S,0.7857,0.8571,0.8214,1.918650e+04,6.300704e-01,3.216446e-03
K0S,0.8571,0.9286,0.8929,1.880200e+04,6.174437e-01,3.184054e-03
K0S,0.9286,1.0000,0.9643,1.840250e+04,6.043245e-01,3.150045e-03
K0S,1.0000,1.0714,1.0357,1.834300e+04,6.023705e-01,3.144948e-03
K0S,1.0714,1.1429,1.1071,1.781600e+04,5.850642e-01,3.099442e-03
K0S,1.1429,1.2143,1.1786,1.752800e+04,5.756065e-01,3.074288e-03
K0S,1.2143,1.2857,1.2500,1.729150e+04,5.678400e-01,3.053477e-03
K0S,1.2857,1.3571,1.3214,1.677000e+04,5.507144e-01,3.007079e-03
K0S,1.3571,1.4286,1.3929,1.636500e+04,5.374145e-01,2.970546e-03
K0S,1.4286,1.5000,1.4643,1.584000e+04,5.201739e-01,2.922510e-03
K0S,1.5000,1.5714,1.5357,1.535600e+04,5.042797e-01,2.877514e-03
K0S,1.5714,1.6429,1.6071,1.474250e+04,4.841328e-01,2.819447e-03
K0S,1.6429,1.7143,1.6786,1.403400e+04,4.608662e-01,2.750864e-03
K0S,1.7143,1.7857,1.7500,1.391950e+04,4.571061e-01,2.739619e-03
K0S,1.7857,1.8571,1.8214,1.333750e+04,4.379936e-01,2.681733e-03
K0S,1.8571,1.9286,1.8929,1.231050e+04,4.042677e-01,2.576417e-03
K0S,1.9286,2.0000,1.9643,1.228000e+04,4.032661e-01,2.573224e-03
K0S,2.0000,2.0714,2.0357,1.147450e+04,3.768141e-01,2.487398e-03
K0S,2.0714,2.1429,2.1071,9.076000e+03,2.980491e-01,2.212206e-03
K0S,2.1429,2.2143,2.1786,1.208900e+04,3.969938e-01,2.553134e-03
K0S,2.2143,2.2857,2.2500,1.108150e+04,3.639082e-01,2.444430e-03
K0S,2.2857,2.3571,2.3214,7.380000e+03,2.423537e-01,1.994833e-03
K0S,2.3571,2.4286,2.3929,4.618500e+03,1.516681e-01,1.578079e-03
K0S,2.4286,2.5000,2.4643,3.067000e+03,1.007180e-01,1.285983e-03
