species,y_lo,y_hi,y_center,counts,value,error
KmeanCharged,-1.1000,-1.0000,-1.0500,2.322100e+04,5.160222e-01,2.394490e-03
KmeanCharged,-1.0000,-0.9000,-0.9500,1.922400e+04,4.272000e-01,2.178685e-03
KmeanCharged,-0.9000,-0.8000,-0.8500,1.509850e+04,3.355222e-01,1.930809e-03
KmeanCharged,-0.8000,-0.7000,-0.7500,1.124000e+04,2.497778e-01,1.665926e-03
KmeanCharged,-0.7000,-0.6000,-0.6500,7.992000e+03,1.776000e-01,1.404754e-03
KmeanCharged,-0.6000,-0.5000,-0.5500,5.473500e+03,1.216333e-01,1.162532e-03
KmeanCharged,-0.5000,-0.4000,-0.4500,3.605000e+03,8.011111e-02,9.434635e-04
KmeanCharged,-0.4000,-0.3000,-0.3500,2.142500e+03,4.761111e-02,7.273323e-04
KmeanCharged,-0.3000,-0.2000,-0.2500,1.239000e+03,2.753333e-02,5.531057e-04
KmeanCharged,-0.2000,-0.1000,-0.1500,6.825000e+02,1.516667e-02,4.105101e-04
KmeanCharged,-0.1000,0.0000,-0.0500,3.265000e+02,7.255556e-03,2.839318e-04
KmeanCharged,0.0000,0.1000,0.0500,1.545000e+02,3.433333e-03,1.953155e-04
KmeanCharged,0.1000,0.2000,0.1500,7.500000e+01,1.666667e-03,1.360828e-04
KmeanCharged,0.2000,0.3000,0.2500,2.900000e+01,6.444444e-04,8.461970e-05
KmeanCharged,0.3000,0.4000,0.3500,8.000000e+00,1.777778e-04,4.444444e-05
KmeanCharged,0.4000,0.5000,0.4500,5.000000e+00,1.111111e-04,3.513642e-05
KmeanCharged,0.5000,0.6000,0.5500,1.000000e+00,2.222222e-05,1.571348e-05
KmeanCharged,0.6000,0.7000,0.6500,0.000000e+00,0.000000e+00,0.000000e+00
KmeanCharged,0.7000,0.8000,0.7500,0.000000e+00,0.000000e+00,0.000000e+00
KmeanCharged,0.8000,0.9000,0.8500,0.000000e+00,0.000000e+00,0.000000e+00
KmeanCharged,0.9000,1.0000,0.9500,0.000000e+00,0.000000e+00,0.000000e+00
KmeanCharged,1.0000,1.1000,1.0500,0.000000e+00,0.000000e+00,0.000000e+00
KmeanCharged,1.1000,1.2000,1.1500,0.000000e+00,0.000000e+00,0.000000e+00
KmeanCharged,1.2000,1.3000,1.2500,0.000000e+00,0.000000e+00,0.000000e+00
KmeanCharged,1.3000,1.4000,1.3500,0.000000e+00,0.000000e+00,0.000000e+00
KmeanCharged,1.4000,1.5000,1.4500,0.000000e+00,0.000000e+00,0.000000e+00
KmeanCharged,1.5000,1.6000,1.5500,0.000000e+00,0.000000e+00,0.000000e+00
KmeanCharged,1.6000,1.7000,1.6500,0.000000e+00,0.000000e+00,0.000000e+00
KmeanCharged,1.7000,1.8000,1.7500,0.000000e+00,0.000000e+00,0.000000e+00
KmeanCharged,1.8000,1.9000,1.8500,0.000000e+00,0.000000e+00,0.000000e+00
KmeanCharged,1.9000,2.0000,1.9500,0.000000e+00,0.000000e+00,0.000000e+00
